instance;best_makespan;opt_or_unsat_certified;time
j30t2_22_3.smt;92;yes;0,37
j30t2_22_4.smt;66;yes;1,63
j30t2_22_5.smt;79;yes;0,50
j30t2_22_6.smt;88;yes;2,48
j30t2_22_7.smt;59;yes;1,27
j30t2_22_8.smt;101;yes;0,15
j30t2_22_9.smt;112;yes;0,99
j30t2_2_2.smt;78;yes;0,29
j30t2_23_10.smt;87;yes;0,05
j30t2_23_1.smt;91;yes;0,55
j30t2_23_2.smt;62;yes;0,52
j30t2_23_3.smt;70;yes;0,31
j30t2_23_4.smt;92;yes;0,41
j30t2_23_5.smt;87;yes;0,48
j30t2_23_6.smt;48;yes;0,12
j30t2_23_7.smt;64;yes;0,09
j30t2_23_8.smt;70;yes;0,09
j30t2_23_9.smt;102;yes;0,49
j30t2_2_3.smt;47;yes;0,04
j30t2_24_10.smt;79;yes;0,21
j30t2_24_1.smt;65;yes;0,82
j30t2_24_2.smt;94;yes;0,31
j30t2_24_3.smt;136;yes;3,60
j30t2_24_4.smt;59;yes;0,24
j30t2_24_5.smt;54;yes;0,13
j30t2_24_6.smt;76;yes;0,34
j30t2_24_7.smt;53;yes;0,20
j30t2_24_8.smt;66;yes;0,35
j30t2_24_9.smt;62;yes;0,21
j30t2_2_4.smt;79;yes;0,17
j30t2_25_10.smt;80;yes;2,36
j30t2_25_1.smt;126;yes;1,82
j30t2_25_2.smt;110;yes;4,14
j30t2_25_3.smt;101;yes;8,44
j30t2_25_4.smt;104;yes;9,07
j30t2_25_5.smt;81;yes;6,13
j30t2_25_6.smt;90;yes;10,19
j30t2_25_7.smt;123;yes;8,97
j30t2_25_8.smt;76;yes;26,15
j30t2_25_9.smt;91;yes;5,15
j30t2_2_5.smt;90;yes;0,38
j30t2_26_10.smt;68;yes;1,49
j30t2_26_1.smt;72;yes;3,51
j30t2_26_2.smt;78;yes;0,16
